tconst,label,startYear,runtimeMinutes,log_numVotes,num_directors,num_writers,avg_director_success_rate,max_director_success_rate,avg_writer_success_rate,max_writer_success_rate,is_missing_numVotes,is_missing_startYear,is_missing_runtimeMinutes
tt3808342,True,0.7714456692865463,0.05210111646578942,1.7127607292010811,-0.1627930009815493,-0.14108961930649713,1.0690182695823098,1.0620903901265788,1.1269314566267967,1.0249049683187044,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt4126394,False,0.7714456692865463,-1.090682385633125,-0.36883680114911116,-0.1627930009815493,-0.7765917585597072,-1.074298515261385,-1.0781912981519908,-1.0805897315583337,-1.1473430981430373,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt5831402,False,0.866606756394728,-0.6178064537301259,-0.7507917734834664,-0.1627930009815493,-0.14108961930649713,-1.074298515261385,-1.0781912981519908,-1.0805897315583337,-1.1473430981430373,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt6649794,True,0.866606756394728,1.1554782909061205,-0.21073001521748236,-0.1627930009815493,0.4944125199467129,1.0690182695823098,1.0620903901265788,1.1269314566267967,1.0249049683187044,3.012232289423262,-0.3310042520026581,-0.04044549088985826
tt0074478,False,-1.0841955293229961,-0.5389937984129595,-1.3912413330186706,-0.1627930009815493,0.4944125199467129,-1.074298515261385,-1.0781912981519908,-1.0805897315583337,-1.1473430981430373,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0079576,False,-0.9414538986607236,0.17032009944153917,-0.21073001521748236,-0.1627930009815493,1.129914659199923,-1.074298515261385,-1.0781912981519908,-0.5287094345120512,-0.4232604093224568,3.012232289423262,-0.3310042520026581,-0.04044549088985826
tt0095262,True,-0.5132290066739061,0.7220086866617047,-0.9968238607696202,-0.1627930009815493,-0.7765917585597072,1.0690182695823098,1.0620903901265788,1.1269314566267967,1.0249049683187044,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0110116,True,0.34322077729972883,0.603789703685955,-0.21073001521748236,-0.1627930009815493,-0.7765917585597072,1.0690182695823098,1.0620903901265788,0.02317086253423142,-0.06121906491216648,3.012232289423262,3.020729643276166,-0.04044549088985826
tt0258291,False,0.05773751597518381,-0.026711538851377094,-1.0054470911248952,-0.1627930009815493,0.4944125199467129,-1.074298515261385,-1.0781912981519908,-1.0805897315583337,-1.1473430981430373,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0262455,True,-1.7503231390802678,2.3770744483222015,-1.05170346395396,-0.1627930009815493,0.4944125199467129,1.0690182695823098,1.0620903901265788,1.1269314566267967,1.0249049683187044,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0287467,True,0.34322077729972883,0.2491327547587057,1.7127607292010811,-0.1627930009815493,-0.7765917585597072,0.8308719601552326,0.8242813136511821,0.8816513246062265,0.7835440720451774,-0.33193799813703123,3.020729643276166,-0.04044549088985826
tt0304711,False,0.2004791466374563,-0.14493052182712687,1.3241863768702338,-0.1627930009815493,-0.7765917585597072,-0.0026401228395375787,-0.008050454012705955,-0.5287094345120512,-0.6042810815276018,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0415689,False,0.24805969019154714,0.5643833760273718,-1.0707127056287082,-0.1627930009815493,-0.7765917585597072,-1.074298515261385,-1.0781912981519908,-1.0805897315583337,-1.1473430981430373,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt1568343,False,0.7238651257324554,0.2491327547587057,0.4022342361446485,-0.1627930009815493,0.4944125199467129,-0.0026401228395375787,-0.008050454012705955,-0.8966296325429063,-0.6042810815276018,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0037101,True,-2.606772923053903,-0.4207748154372096,1.0377153677922522,-0.1627930009815493,-0.14108961930649713,1.0690182695823098,1.0620903901265788,0.9061793378082836,1.0249049683187044,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0361596,True,0.24805969019154714,0.6431960313445383,1.7127607292010811,-0.1627930009815493,-0.7765917585597072,0.35457934130107815,0.3486631607003889,0.3910910605650864,0.30082227949812373,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0475276,True,0.34322077729972883,0.20972642710012243,-0.21073001521748236,-0.1627930009815493,-0.7765917585597072,1.0690182695823098,1.0620903901265788,1.1269314566267967,1.0249049683187044,3.012232289423262,-0.3310042520026581,-0.04044549088985826
tt10645682,False,0.34322077729972883,-0.7360254367058757,-1.1784548848869374,-0.1627930009815493,-0.7765917585597072,-1.074298515261385,-1.0781912981519908,-1.0805897315583337,-1.1473430981430373,-0.33193799813703123,3.020729643276166,-0.04044549088985826
tt8186932,False,1.0093483870570004,-0.3025558324614599,-0.21073001521748236,-0.1627930009815493,-0.7765917585597072,-1.074298515261385,-1.0781912981519908,-1.0805897315583337,-1.1473430981430373,3.012232289423262,-0.3310042520026581,-0.04044549088985826
tt0280696,False,0.15289860308336548,-0.026711538851377094,-0.44019204599027756,-0.1627930009815493,0.4944125199467129,-0.0026401228395375787,-0.008050454012705955,-1.0805897315583337,-1.1473430981430373,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0810945,False,0.39080132085381963,-0.3813684877786264,0.11449151367002121,-0.1627930009815493,-0.7765917585597072,-1.074298515261385,-1.0781912981519908,-1.0805897315583337,-1.1473430981430373,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt1331307,False,0.4859624079620013,-0.3025558324614599,0.9806347270354169,-0.1627930009815493,-0.14108961930649713,-1.074298515261385,-1.0781912981519908,-1.0805897315583337,-1.1473430981430373,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt3087700,False,0.6762845821783646,-0.34196216012004316,-1.2115844204835582,-0.1627930009815493,-0.14108961930649713,-1.074298515261385,-1.0781912981519908,-1.0805897315583337,-1.1473430981430373,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0865554,False,0.4383818644079105,-0.3025558324614599,1.268578487283087,-0.1627930009815493,-0.14108961930649713,-0.0026401228395375787,-0.008050454012705955,-1.0805897315583337,-1.1473430981430373,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt1334260,True,0.5335429515160921,-0.10552419416854361,1.7127607292010811,-0.1627930009815493,-0.14108961930649713,1.0690182695823098,1.0620903901265788,1.1269314566267967,1.0249049683187044,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt1467391,False,0.34322077729972883,-0.8936507473402087,-0.42075481331846953,-0.1627930009815493,-0.14108961930649713,-1.074298515261385,-1.0781912981519908,-1.0805897315583337,-1.1473430981430373,-0.33193799813703123,3.020729643276166,-0.04044549088985826
tt5755594,False,0.8190262128406371,0.05210111646578942,-0.21073001521748236,-0.1627930009815493,-0.14108961930649713,-1.074298515261385,-1.0781912981519908,-1.0805897315583337,-1.1473430981430373,3.012232289423262,-0.3310042520026581,-0.04044549088985826
tt8464364,False,0.9617678435029097,-0.9724634026573752,-0.11760357790322891,-0.1627930009815493,-0.7765917585597072,-1.074298515261385,-1.0781912981519908,-1.0805897315583337,-1.1473430981430373,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0134084,False,0.05773751597518381,0.4067580653930387,1.7127607292010811,-0.1627930009815493,-0.14108961930649713,0.21169155564483186,0.20597771481515095,-0.5287094345120512,-0.06121906491216648,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0938341,True,0.4383818644079105,0.5643833760273718,0.7877590774034123,-0.1627930009815493,0.4944125199467129,-0.0026401228395375787,-0.008050454012705955,0.02317086253423142,-0.06121906491216648,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt8151874,True,0.9617678435029097,-0.4601811430957929,1.7127607292010811,-0.1627930009815493,-0.7765917585597072,1.0690182695823098,1.0620903901265788,1.1269314566267967,1.0249049683187044,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0054745,True,-1.7979036826343586,-0.8148380920230422,-0.416712171033281,1.1812624915621455,-1.4120938978129174,1.0690182695823098,1.0620903901265788,0.02317086253423142,-0.06121906491216648,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0292542,True,0.10531805952927464,0.6826023590031215,1.2033150449459036,-0.1627930009815493,-0.14108961930649713,1.0690182695823098,1.0620903901265788,1.1269314566267967,1.0249049683187044,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0265087,False,0.10531805952927464,-0.4207748154372096,1.7127607292010811,-0.1627930009815493,0.4944125199467129,-0.0026401228395375787,-0.008050454012705955,-1.0805897315583337,-1.1473430981430373,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt1781775,False,0.581123495070183,-0.3813684877786264,0.2934329260936192,-0.1627930009815493,-0.7765917585597072,-1.074298515261385,-1.0781912981519908,-1.0805897315583337,-1.1473430981430373,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt2240312,False,0.6287040386242738,-0.7360254367058757,-0.7900735244455793,-0.1627930009815493,-0.14108961930649713,-1.074298515261385,-1.0781912981519908,-1.0805897315583337,-1.1473430981430373,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0043918,True,-2.226128574621176,0.05210111646578942,-0.01588711562374395,-0.1627930009815493,1.129914659199923,1.0690182695823098,1.0620903901265788,0.942971357611369,1.0249049683187044,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0089308,False,-0.6559706373361787,-0.5784001260715427,0.44322795174173896,-0.1627930009815493,-0.14108961930649713,-1.074298515261385,-1.0781912981519908,-1.0805897315583337,-1.1473430981430373,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0402906,True,0.34322077729972883,-0.6178064537301259,-0.6541027629813512,1.1812624915621455,-0.14108961930649713,1.0690182695823098,1.0620903901265788,1.1269314566267967,1.0249049683187044,-0.33193799813703123,3.020729643276166,-0.04044549088985826
tt0450405,False,0.4859624079620013,0.5249770483687884,1.7127607292010811,-0.1627930009815493,0.4944125199467129,-1.074298515261385,-1.0781912981519908,-0.8966296325429063,-0.6042810815276018,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt1620449,False,0.5335429515160921,-0.49958747075437615,0.35580471507620626,1.1812624915621455,1.765416798453133,-1.074298515261385,-1.0781912981519908,-0.7862535731336499,0.30082227949812373,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0114099,False,0.34322077729972883,-0.22374317714429337,-0.13276442663905608,-0.1627930009815493,-0.7765917585597072,-1.074298515261385,-1.0781912981519908,-1.0805897315583337,-1.1473430981430373,-0.33193799813703123,3.020729643276166,-0.04044549088985826
tt0131502,False,-0.03742357113299785,-0.6178064537301259,-1.022928179693505,-0.1627930009815493,1.765416798453133,-1.074298515261385,-1.0781912981519908,-1.0805897315583337,-1.1473430981430373,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0493437,False,0.34322077729972883,1.1160719632475373,-0.21073001521748236,-0.1627930009815493,-0.7765917585597072,-1.074298515261385,-1.0781912981519908,-1.0805897315583337,-1.1473430981430373,3.012232289423262,-0.3310042520026581,-0.04044549088985826
tt1083452,True,0.34322077729972883,0.012694788807206162,-0.21073001521748236,-0.1627930009815493,-0.14108961930649713,1.0690182695823098,1.0620903901265788,1.1269314566267967,1.0249049683187044,3.012232289423262,3.020729643276166,-0.04044549088985826
tt0143338,False,-0.46564846311981534,-0.6178064537301259,-1.2340585017736676,-0.1627930009815493,-0.14108961930649713,-1.074298515261385,-1.0781912981519908,-1.0805897315583337,-1.1473430981430373,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt1609168,True,0.5335429515160921,2.022417499394952,0.227440529799364,-0.1627930009815493,-0.7765917585597072,1.0690182695823098,1.0620903901265788,1.1269314566267967,1.0249049683187044,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt3281548,True,0.9617678435029097,1.1554782909061205,1.7127607292010811,-0.1627930009815493,-0.14108961930649713,1.0690182695823098,1.0620903901265788,0.2991110110573727,0.4818429517032689,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0052809,True,-1.8930647697425402,0.446164393051622,-0.8040329744750917,-0.1627930009815493,1.129914659199923,-0.0026401228395375787,-0.008050454012705955,0.5290611348266571,1.0249049683187044,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0096073,False,-0.5132290066739061,-0.34196216012004316,1.13277658883735,-0.1627930009815493,-0.14108961930649713,-1.074298515261385,-1.0781912981519908,-1.0805897315583337,-1.1473430981430373,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt1860355,True,0.581123495070183,0.28853908241728893,0.4428140964786791,1.1812624915621455,-1.4120938978129174,1.0690182695823098,1.0620903901265788,0.02317086253423142,-0.06121906491216648,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt3387094,True,0.6762845821783646,1.2342909462232872,-1.2231435937860038,-0.1627930009815493,0.4944125199467129,1.0690182695823098,1.0620903901265788,1.1269314566267967,1.0249049683187044,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt5729348,True,0.866606756394728,0.48557072071020524,0.6065211506143654,-0.1627930009815493,-0.14108961930649713,1.0690182695823098,1.0620903901265788,1.1269314566267967,1.0249049683187044,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt5836866,True,0.866606756394728,-0.6572127813887092,-0.6701424939271525,1.1812624915621455,-1.4120938978129174,1.0690182695823098,1.0620903901265788,0.02317086253423142,-0.06121906491216648,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0030643,True,-2.892256184378448,-0.5784001260715427,-0.21073001521748236,-0.1627930009815493,-0.14108961930649713,1.0690182695823098,1.0620903901265788,1.1269314566267967,1.0249049683187044,3.012232289423262,-0.3310042520026581,-0.04044549088985826
tt0107863,False,-0.275326288903452,0.20972642710012243,-0.009472469896834063,-0.1627930009815493,-0.14108961930649713,-1.074298515261385,-1.0781912981519908,-1.0805897315583337,-1.1473430981430373,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0233469,False,0.15289860308336548,0.09150744412437267,1.7127607292010811,-0.1627930009815493,0.4944125199467129,-1.074298515261385,-1.0781912981519908,-1.0805897315583337,-1.1473430981430373,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0368296,False,0.10531805952927464,-1.0118697303159585,-0.9937627118841127,-0.1627930009815493,-0.14108961930649713,-1.074298515261385,-1.0781912981519908,-1.0805897315583337,-1.1473430981430373,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt3129484,True,0.6762845821783646,-0.6966191090472924,-1.2972387671964816,-0.1627930009815493,-0.7765917585597072,1.0690182695823098,1.0620903901265788,1.1269314566267967,1.0249049683187044,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt4110388,False,0.9141872999488188,0.09150744412437267,-0.2393953605685207,-0.1627930009815493,0.4944125199467129,-1.074298515261385,-1.0781912981519908,-1.0805897315583337,-1.1473430981430373,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0052131,False,-1.940645313296631,-1.1300887132917083,-1.1666842580981513,-0.1627930009815493,-0.14108961930649713,-1.074298515261385,-1.0781912981519908,-0.5287094345120512,-0.06121906491216648,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0095530,True,-0.560809550227997,9.903683031111603,-1.3365346846162574,-0.1627930009815493,-0.14108961930649713,1.0690182695823098,1.0620903901265788,1.1269314566267967,1.0249049683187044,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt2598580,False,0.7714456692865463,-0.6572127813887092,-1.3287194238225641,-0.1627930009815493,-0.14108961930649713,-1.074298515261385,-1.0781912981519908,-1.0805897315583337,-1.1473430981430373,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt4729560,False,0.866606756394728,-0.8936507473402087,-0.9743979608135983,1.1812624915621455,1.129914659199923,-1.074298515261385,-1.0781912981519908,-0.8046495830351925,-0.06121906491216648,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0048682,False,-2.035806400404813,-0.8542444196816255,-0.8445431303809645,-0.1627930009815493,-0.7765917585597072,-0.8599668367770156,-0.8641631293241339,-1.0805897315583337,-1.1473430981430373,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt1342402,True,0.4859624079620013,-0.4601811430957929,-0.8015253621668111,-0.1627930009815493,-0.7765917585597072,1.0690182695823098,1.0620903901265788,1.1269314566267967,1.0249049683187044,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt2120120,False,0.7714456692865463,-0.026711538851377094,1.7127607292010811,-0.1627930009815493,0.4944125199467129,-0.3598595869801534,-0.3647640687258009,-1.0805897315583337,-1.1473430981430373,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt3564860,False,0.8190262128406371,-1.0512760579745417,-1.353244358685232,-0.1627930009815493,-0.7765917585597072,-1.074298515261385,-1.0781912981519908,-1.0805897315583337,-1.1473430981430373,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0104409,False,-0.3229068324575428,-0.34196216012004316,1.7127607292010811,-0.1627930009815493,0.4944125199467129,-1.074298515261385,-1.0781912981519908,-1.0805897315583337,-1.1473430981430373,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0110361,True,-0.22774574534936118,-0.22374317714429337,0.08615971215664353,-0.1627930009815493,-0.7765917585597072,0.5331890733713861,0.5270199680569364,1.1269314566267967,1.0249049683187044,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0118660,False,-0.08500411468708868,0.8402276696374545,-1.3967936748955594,-0.1627930009815493,-0.7765917585597072,-1.074298515261385,-1.0781912981519908,-1.0805897315583337,-1.1473430981430373,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt13617604,False,1.0093483870570004,-1.0118697303159585,-1.2938961510952742,-0.1627930009815493,-0.14108961930649713,-1.074298515261385,-1.0781912981519908,-1.0805897315583337,-1.1473430981430373,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt1740725,False,0.6287040386242738,-0.6178064537301259,-0.5236101388704348,-0.1627930009815493,-0.14108961930649713,-1.074298515261385,-1.0781912981519908,-1.0805897315583337,-1.1473430981430373,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0038733,True,-2.511611835945721,-0.06611786650996035,1.5138750648951156,1.1812624915621455,-0.14108961930649713,1.0690182695823098,1.0620903901265788,1.1269314566267967,1.0249049683187044,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0110255,False,-0.22774574534936118,-0.6178064537301259,-0.2475427539049478,-0.1627930009815493,-0.14108961930649713,-1.074298515261385,-1.0781912981519908,-1.0805897315583337,-1.1473430981430373,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0110367,True,-0.22774574534936118,0.36735173773445545,-0.21073001521748236,-0.1627930009815493,-0.14108961930649713,1.0690182695823098,1.0620903901265788,0.8509913081036553,1.0249049683187044,3.012232289423262,-0.3310042520026581,-0.04044549088985826
tt0063729,True,-1.4648398777557228,0.2491327547587057,-0.21073001521748236,-0.1627930009815493,1.129914659199923,1.0690182695823098,1.0620903901265788,0.8509913081036553,1.0249049683187044,3.012232289423262,-0.3310042520026581,-0.04044549088985826
tt0082317,True,-0.846292811552542,0.5643833760273718,-1.080693967636715,-0.1627930009815493,-0.14108961930649713,1.0690182695823098,1.0620903901265788,1.1269314566267967,1.0249049683187044,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0141998,True,-0.22774574534936118,-0.6178064537301259,-1.2578717022980879,-0.1627930009815493,-0.7765917585597072,1.0690182695823098,1.0620903901265788,1.1269314566267967,1.0249049683187044,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0395802,False,-0.18016520179527035,2.3770744483222015,-0.9571780616733978,-0.1627930009815493,-0.7765917585597072,-1.074298515261385,-1.0781912981519908,-0.3447493354966237,-0.4232604093224568,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt1901024,False,0.8190262128406371,-0.5389937984129595,1.5084926703569999,-0.1627930009815493,-0.14108961930649713,-0.0026401228395375787,-0.008050454012705955,0.02317086253423142,-0.06121906491216648,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0050545,False,-1.9882258568507218,-1.4453393345603742,-0.8603834109882166,-0.1627930009815493,0.4944125199467129,-1.074298515261385,-1.0781912981519908,-1.0805897315583337,-1.1473430981430373,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
tt0057715,True,-1.702742595526177,-0.7754317643644589,-0.9151445190099259,-0.1627930009815493,-0.14108961930649713,1.0690182695823098,1.0620903901265788,1.1269314566267967,1.0249049683187044,-0.33193799813703123,-0.3310042520026581,-0.04044549088985826
